subsample,n_estimators,max_depth,learning_rate,colsample_bytree,colsample_bylevel,roc_auc, F1,recall,precision
0.9,1000,3,0.3,0.6,0.9,0.667,0.335,0.553,0.24
0.9,1000,3,0.3,0.6,0.9,0.667,0.335,0.553,0.24
0.9,1000,3,0.3,0.6,0.9,0.667,0.335,0.553,0.24
0.9,1000,3,0.3,0.9,0.8,0.667,0.336,0.546,0.243
0.9,1000,3,0.3,0.9,0.8,0.667,0.336,0.546,0.243
0.9,1000,3,0.3,0.9,0.8,0.667,0.336,0.546,0.243
0.9,1000,3,0.3,0.9,0.8,0.667,0.336,0.546,0.243
0.9,1000,3,0.3,0.9,0.8,0.667,0.336,0.546,0.243
0.9,1000,3,0.3,0.9,0.8,0.667,0.336,0.546,0.243
0.9,1000,3,0.3,0.9,0.8,0.667,0.336,0.546,0.243
0.9,1000,3,0.3,0.9,0.8,0.667,0.336,0.546,0.243
0.8,1000,3,0.3,0.9,0.8,0.667,0.338,0.542,0.246
0.8,1000,3,0.3,0.9,0.8,0.667,0.338,0.542,0.246
0.8,1000,3,0.3,0.9,0.8,0.667,0.338,0.542,0.246
0.8,1000,3,0.3,0.9,0.8,0.667,0.338,0.542,0.246
0.9,500,5,0.1,0.5,0.8,0.667,0.338,0.542,0.246
0.9,500,5,0.1,0.5,0.8,0.667,0.338,0.542,0.246
0.8,500,5,0.1,0.8,0.6,0.667,0.341,0.532,0.251
0.9,1000,3,0.3,0.8,0.6,0.666,0.334,0.549,0.24
0.9,1000,3,0.3,0.8,0.6,0.666,0.334,0.549,0.24
0.9,1000,3,0.3,0.8,0.6,0.666,0.334,0.549,0.24
0.9,1000,3,0.3,0.8,0.6,0.666,0.334,0.549,0.24
0.9,1000,3,0.4,0.5,0.5,0.666,0.335,0.546,0.241
0.9,1000,3,0.4,0.5,0.5,0.666,0.335,0.546,0.241
0.9,1000,3,0.4,0.5,0.5,0.666,0.335,0.546,0.241
0.9,1000,3,0.4,0.5,0.5,0.666,0.335,0.546,0.241
0.8,1000,3,0.3,0.8,0.7,0.665,0.333,0.549,0.239
0.8,1000,3,0.3,0.8,0.7,0.665,0.333,0.549,0.239
0.9,1000,3,0.3,0.8,0.7,0.665,0.336,0.539,0.244
0.9,1000,3,0.3,0.8,0.7,0.665,0.336,0.539,0.244
0.9,1000,3,0.3,0.8,0.7,0.665,0.336,0.539,0.244
0.9,1000,3,0.3,0.8,0.7,0.665,0.336,0.539,0.244
0.8,1000,3,0.4,0.5,0.5,0.665,0.336,0.539,0.244
0.8,1000,3,0.4,0.5,0.5,0.665,0.336,0.539,0.244
0.9,1000,3,0.4,0.7,0.8,0.665,0.337,0.535,0.246
0.9,1000,3,0.4,0.7,0.8,0.665,0.337,0.535,0.246
0.9,1000,3,0.4,0.7,0.8,0.665,0.337,0.535,0.246
0.9,1000,3,0.4,0.7,0.8,0.665,0.337,0.535,0.246
0.9,500,6,0.1,0.5,0.6,0.665,0.349,0.5,0.268
0.9,500,6,0.1,0.5,0.6,0.665,0.349,0.5,0.268
0.8,500,3,0.4,0.8,0.7,0.664,0.329,0.553,0.234
0.9,1000,3,0.3,0.5,0.6,0.664,0.33,0.549,0.236
0.9,1000,3,0.3,0.5,0.6,0.664,0.33,0.549,0.236
0.9,1000,3,0.3,0.5,0.6,0.664,0.33,0.549,0.236
0.9,1000,3,0.3,0.5,0.6,0.664,0.33,0.549,0.236
0.9,1000,3,0.4,0.7,0.6,0.664,0.333,0.542,0.24
0.9,1000,3,0.4,0.7,0.6,0.664,0.333,0.542,0.24
0.9,1000,3,0.4,0.7,0.6,0.664,0.333,0.542,0.24
0.9,1000,3,0.4,0.7,0.6,0.664,0.333,0.542,0.24
0.9,1000,3,0.4,0.6,0.7,0.664,0.336,0.535,0.244
0.9,1000,3,0.4,0.6,0.7,0.664,0.336,0.535,0.244
0.9,1000,3,0.4,0.6,0.7,0.664,0.336,0.535,0.244
0.9,1000,3,0.4,0.6,0.7,0.664,0.336,0.535,0.244
0.9,1000,3,0.4,0.6,0.8,0.664,0.337,0.532,0.246
0.9,1000,3,0.4,0.6,0.8,0.664,0.337,0.532,0.246
0.9,1000,3,0.4,0.6,0.8,0.664,0.337,0.532,0.246
0.9,1000,3,0.4,0.6,0.8,0.664,0.337,0.532,0.246
0.8,1000,3,0.4,0.9,0.8,0.664,0.337,0.528,0.248
0.8,1000,3,0.4,0.9,0.8,0.664,0.337,0.528,0.248
0.8,1000,3,0.4,0.9,0.8,0.664,0.337,0.528,0.248
0.8,1000,3,0.4,0.9,0.8,0.664,0.337,0.528,0.248
0.8,1000,3,0.4,0.6,0.9,0.664,0.339,0.525,0.251
0.8,1000,3,0.4,0.6,0.9,0.664,0.339,0.525,0.251
0.8,1000,3,0.4,0.6,0.9,0.664,0.339,0.525,0.251
0.8,1000,3,0.4,0.6,0.9,0.664,0.339,0.525,0.251
0.8,500,5,0.1,0.9,0.7,0.664,0.339,0.525,0.251
0.8,500,5,0.1,0.9,0.7,0.664,0.339,0.525,0.251
0.8,1000,3,0.3,0.8,0.5,0.663,0.329,0.549,0.235
0.8,1000,3,0.3,0.8,0.5,0.663,0.329,0.549,0.235
0.9,1000,3,0.4,0.8,0.5,0.663,0.334,0.532,0.243
0.9,1000,3,0.4,0.8,0.5,0.663,0.334,0.532,0.243
0.9,1000,3,0.4,0.8,0.5,0.663,0.334,0.532,0.243
0.9,1000,3,0.4,0.8,0.5,0.663,0.334,0.532,0.243
0.8,500,5,0.1,0.8,0.7,0.663,0.335,0.528,0.245
0.9,500,5,0.1,0.8,0.8,0.663,0.336,0.525,0.248
0.9,500,5,0.1,0.8,0.8,0.663,0.336,0.525,0.248
0.9,1000,3,0.4,0.6,0.6,0.662,0.329,0.542,0.237
0.9,1000,3,0.4,0.6,0.6,0.662,0.329,0.542,0.237
0.9,1000,3,0.4,0.6,0.6,0.662,0.329,0.542,0.237
0.9,1000,3,0.4,0.6,0.6,0.662,0.329,0.542,0.237
0.9,1000,3,0.4,0.6,0.5,0.661,0.329,0.539,0.237
0.9,1000,3,0.4,0.6,0.5,0.661,0.329,0.539,0.237
0.9,1000,3,0.4,0.6,0.5,0.661,0.329,0.539,0.237
0.9,1000,3,0.4,0.6,0.5,0.661,0.329,0.539,0.237
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.3,0.9,0.9,0.661,0.329,0.535,0.238
0.9,1000,3,0.4,0.8,0.7,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.7,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.9,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.9,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.9,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.9,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.7,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.7,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.9,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.9,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.9,0.661,0.332,0.528,0.242
0.9,1000,3,0.4,0.8,0.9,0.661,0.332,0.528,0.242
0.8,1000,3,0.4,0.9,0.7,0.661,0.338,0.511,0.253
0.8,1000,3,0.4,0.9,0.7,0.661,0.338,0.511,0.253
0.8,1000,3,0.4,0.9,0.7,0.661,0.338,0.511,0.253
0.8,1000,3,0.4,0.9,0.7,0.661,0.338,0.511,0.253
0.8,1000,3,0.4,0.9,0.5,0.66,0.33,0.532,0.239
0.8,1000,3,0.4,0.9,0.5,0.66,0.33,0.532,0.239
0.8,1000,3,0.4,0.9,0.5,0.66,0.33,0.532,0.239
0.8,1000,3,0.4,0.9,0.5,0.66,0.33,0.532,0.239
0.9,1000,3,0.4,0.8,0.6,0.66,0.332,0.521,0.244
0.9,1000,3,0.4,0.8,0.6,0.66,0.332,0.521,0.244
0.9,1000,3,0.4,0.8,0.6,0.66,0.332,0.521,0.244
0.9,1000,3,0.4,0.8,0.6,0.66,0.332,0.521,0.244
0.9,500,5,0.2,0.6,0.5,0.66,0.343,0.489,0.264
0.9,500,5,0.2,0.6,0.5,0.66,0.343,0.489,0.264
0.8,1000,3,0.4,0.8,0.5,0.659,0.328,0.535,0.236
0.8,1000,3,0.4,0.8,0.5,0.659,0.328,0.535,0.236
0.8,1000,3,0.3,0.5,0.7,0.659,0.329,0.528,0.239
0.8,1000,3,0.3,0.5,0.7,0.659,0.329,0.528,0.239
0.9,1000,3,0.4,0.9,0.7,0.659,0.332,0.518,0.244
0.9,1000,3,0.4,0.9,0.7,0.659,0.332,0.518,0.244
0.9,1000,3,0.4,0.9,0.7,0.659,0.332,0.518,0.244
0.9,1000,3,0.4,0.9,0.7,0.659,0.332,0.518,0.244
0.9,1000,3,0.4,0.9,0.7,0.659,0.332,0.518,0.244
0.9,1000,3,0.4,0.9,0.7,0.659,0.332,0.518,0.244
0.9,1000,3,0.4,0.9,0.7,0.659,0.332,0.518,0.244
0.9,1000,3,0.4,0.9,0.7,0.659,0.332,0.518,0.244
0.9,500,5,0.2,0.7,0.6,0.658,0.342,0.486,0.263
0.9,500,5,0.2,0.7,0.6,0.658,0.342,0.486,0.263
0.8,1000,3,0.4,0.6,0.5,0.657,0.325,0.528,0.235
0.8,1000,3,0.4,0.6,0.5,0.657,0.325,0.528,0.235
0.8,1000,3,0.4,0.8,0.9,0.657,0.331,0.514,0.244
0.8,1000,3,0.4,0.8,0.9,0.657,0.331,0.514,0.244
0.8,1000,3,0.4,0.8,0.9,0.657,0.331,0.514,0.244
0.8,1000,3,0.4,0.8,0.9,0.657,0.331,0.514,0.244
0.9,1000,5,0.1,0.5,0.5,0.657,0.337,0.489,0.257
0.9,1000,5,0.1,0.5,0.5,0.657,0.337,0.489,0.257
0.9,1000,5,0.1,0.5,0.5,0.657,0.337,0.489,0.257
0.9,1000,5,0.1,0.5,0.5,0.657,0.337,0.489,0.257
0.9,500,5,0.2,0.5,0.6,0.657,0.339,0.489,0.259
0.9,500,5,0.2,0.5,0.6,0.657,0.339,0.489,0.259
0.8,500,6,0.1,0.6,0.9,0.657,0.344,0.475,0.269
0.8,500,6,0.1,0.6,0.9,0.657,0.344,0.475,0.269
0.9,500,6,0.1,0.8,0.6,0.656,0.343,0.472,0.27
0.9,500,6,0.1,0.8,0.6,0.656,0.343,0.472,0.27
0.8,500,6,0.1,0.6,0.5,0.655,0.337,0.482,0.258
0.9,1000,5,0.1,0.9,0.5,0.655,0.342,0.472,0.268
0.9,1000,5,0.1,0.9,0.5,0.655,0.342,0.472,0.268
0.9,1000,5,0.1,0.9,0.5,0.655,0.342,0.472,0.268
0.9,1000,5,0.1,0.9,0.5,0.655,0.342,0.472,0.268
0.9,1000,5,0.1,0.9,0.5,0.655,0.342,0.472,0.268
0.9,1000,5,0.1,0.9,0.5,0.655,0.342,0.472,0.268
0.9,1000,5,0.1,0.9,0.5,0.655,0.342,0.472,0.268
0.9,1000,5,0.1,0.9,0.5,0.655,0.342,0.472,0.268
0.9,1000,3,0.4,0.5,0.6,0.654,0.321,0.528,0.23
0.9,1000,3,0.4,0.5,0.6,0.654,0.321,0.528,0.23
0.9,1000,3,0.4,0.5,0.6,0.654,0.321,0.528,0.23
0.9,1000,3,0.4,0.5,0.6,0.654,0.321,0.528,0.23
0.9,1000,3,0.4,0.9,0.6,0.654,0.327,0.511,0.24
0.9,1000,3,0.4,0.9,0.6,0.654,0.327,0.511,0.24
0.9,1000,3,0.4,0.9,0.6,0.654,0.327,0.511,0.24
0.9,1000,3,0.4,0.9,0.6,0.654,0.327,0.511,0.24
0.9,1000,3,0.4,0.9,0.6,0.654,0.327,0.511,0.24
0.9,1000,3,0.4,0.9,0.6,0.654,0.327,0.511,0.24
0.9,1000,3,0.4,0.9,0.6,0.654,0.327,0.511,0.24
0.9,1000,3,0.4,0.9,0.6,0.654,0.327,0.511,0.24
0.9,500,6,0.1,0.9,0.5,0.654,0.34,0.468,0.267
0.9,500,6,0.1,0.9,0.5,0.654,0.34,0.468,0.267
0.9,500,6,0.1,0.9,0.5,0.654,0.34,0.468,0.267
0.9,500,6,0.1,0.9,0.5,0.654,0.34,0.468,0.267
0.9,1000,3,0.4,0.7,0.5,0.653,0.321,0.521,0.232
0.9,1000,3,0.4,0.7,0.5,0.653,0.321,0.521,0.232
0.9,1000,3,0.4,0.7,0.5,0.653,0.321,0.521,0.232
0.9,1000,3,0.4,0.7,0.5,0.653,0.321,0.521,0.232
0.9,1000,3,0.4,0.6,0.9,0.653,0.323,0.514,0.235
0.9,1000,3,0.4,0.6,0.9,0.653,0.323,0.514,0.235
0.9,1000,3,0.4,0.6,0.9,0.653,0.323,0.514,0.235
0.9,1000,3,0.4,0.6,0.9,0.653,0.323,0.514,0.235
0.9,1000,3,0.4,0.6,0.9,0.653,0.323,0.514,0.235
0.9,1000,3,0.4,0.6,0.9,0.653,0.323,0.514,0.235
0.9,1000,3,0.4,0.6,0.9,0.653,0.323,0.514,0.235
0.9,1000,3,0.4,0.6,0.9,0.653,0.323,0.514,0.235
0.8,1000,3,0.4,0.6,0.8,0.653,0.324,0.511,0.238
0.8,1000,3,0.4,0.6,0.8,0.653,0.324,0.511,0.238
0.9,500,6,0.1,0.5,0.5,0.653,0.333,0.482,0.254
0.9,500,6,0.1,0.5,0.5,0.653,0.333,0.482,0.254
0.8,1000,5,0.1,0.5,0.5,0.653,0.335,0.479,0.257
0.8,1000,5,0.1,0.5,0.5,0.653,0.335,0.479,0.257
0.8,500,5,0.2,0.6,0.6,0.653,0.337,0.475,0.261
0.8,1000,5,0.1,0.8,0.5,0.653,0.342,0.461,0.272
0.8,1000,5,0.1,0.8,0.5,0.653,0.342,0.461,0.272
0.9,1000,3,0.4,0.9,0.5,0.652,0.321,0.514,0.233
0.9,1000,3,0.4,0.9,0.5,0.652,0.321,0.514,0.233
0.9,1000,3,0.4,0.9,0.5,0.652,0.321,0.514,0.233
0.9,1000,3,0.4,0.9,0.5,0.652,0.321,0.514,0.233
0.9,1000,3,0.4,0.9,0.5,0.652,0.321,0.514,0.233
0.9,1000,3,0.4,0.9,0.5,0.652,0.321,0.514,0.233
0.9,1000,3,0.4,0.9,0.5,0.652,0.321,0.514,0.233
0.9,1000,3,0.4,0.9,0.5,0.652,0.321,0.514,0.233
0.8,1000,3,0.4,0.7,0.6,0.652,0.322,0.511,0.235
0.8,1000,3,0.4,0.7,0.6,0.652,0.322,0.511,0.235
0.8,1000,3,0.4,0.7,0.9,0.652,0.323,0.507,0.237
0.8,1000,3,0.4,0.7,0.9,0.652,0.323,0.507,0.237
0.8,1000,3,0.4,0.7,0.9,0.652,0.323,0.507,0.237
0.8,1000,3,0.4,0.7,0.9,0.652,0.323,0.507,0.237
0.8,500,5,0.2,0.5,0.5,0.652,0.331,0.482,0.252
0.9,500,5,0.2,0.8,0.5,0.652,0.334,0.475,0.257
0.9,500,5,0.2,0.8,0.5,0.652,0.334,0.475,0.257
0.8,500,6,0.1,0.7,0.5,0.652,0.336,0.468,0.262
0.8,1000,5,0.1,0.7,0.7,0.652,0.34,0.461,0.269
0.8,1000,5,0.1,0.7,0.7,0.652,0.34,0.461,0.269
0.8,500,6,0.1,0.8,0.5,0.652,0.34,0.461,0.269
0.8,1000,5,0.1,0.8,0.6,0.652,0.341,0.458,0.271
0.8,1000,5,0.1,0.8,0.6,0.652,0.341,0.458,0.271
0.9,500,6,0.1,0.8,0.7,0.652,0.343,0.451,0.276
0.9,500,6,0.1,0.8,0.7,0.652,0.343,0.451,0.276
0.8,1000,3,0.4,0.6,0.6,0.651,0.318,0.521,0.229
0.8,1000,3,0.4,0.6,0.6,0.651,0.318,0.521,0.229
0.8,1000,3,0.4,0.8,0.7,0.651,0.325,0.496,0.241
0.8,1000,3,0.4,0.8,0.7,0.651,0.325,0.496,0.241
0.8,500,5,0.2,0.7,0.5,0.651,0.332,0.475,0.255
0.9,1000,5,0.1,0.5,0.7,0.651,0.333,0.472,0.257
0.9,1000,5,0.1,0.5,0.7,0.651,0.333,0.472,0.257
0.9,1000,5,0.1,0.5,0.7,0.651,0.333,0.472,0.257
0.9,1000,5,0.1,0.5,0.7,0.651,0.333,0.472,0.257
0.8,500,6,0.1,0.5,0.7,0.651,0.335,0.468,0.261
0.8,1000,5,0.1,0.6,0.7,0.651,0.335,0.465,0.262
0.8,1000,5,0.1,0.6,0.7,0.651,0.335,0.465,0.262
0.9,500,5,0.2,0.8,0.6,0.651,0.335,0.465,0.262
0.8,500,5,0.2,0.6,0.7,0.651,0.336,0.465,0.263
0.9,500,5,0.2,0.8,0.6,0.651,0.335,0.465,0.262
0.9,1000,5,0.1,0.9,0.7,0.651,0.339,0.454,0.271
0.9,1000,5,0.1,0.9,0.7,0.651,0.339,0.454,0.271
0.9,1000,5,0.1,0.9,0.7,0.651,0.339,0.454,0.271
0.9,1000,5,0.1,0.9,0.7,0.651,0.339,0.454,0.271
0.9,500,5,0.2,0.8,0.7,0.651,0.339,0.454,0.27
0.9,1000,5,0.1,0.9,0.7,0.651,0.339,0.454,0.271
0.9,1000,5,0.1,0.9,0.7,0.651,0.339,0.454,0.271
0.9,1000,5,0.1,0.9,0.7,0.651,0.339,0.454,0.271
0.9,1000,5,0.1,0.9,0.7,0.651,0.339,0.454,0.271
0.9,500,5,0.2,0.8,0.7,0.651,0.339,0.454,0.27
0.9,1000,3,0.4,0.9,0.8,0.65,0.322,0.5,0.238
0.9,1000,3,0.4,0.9,0.8,0.65,0.322,0.5,0.238
0.9,1000,3,0.4,0.9,0.8,0.65,0.322,0.5,0.238
0.9,1000,3,0.4,0.9,0.8,0.65,0.322,0.5,0.238
0.9,1000,3,0.4,0.9,0.8,0.65,0.322,0.5,0.238
0.9,1000,3,0.4,0.9,0.8,0.65,0.322,0.5,0.238
0.9,1000,3,0.4,0.9,0.8,0.65,0.322,0.5,0.238
0.9,1000,3,0.4,0.9,0.8,0.65,0.322,0.5,0.238
0.8,1000,3,0.4,0.9,0.9,0.65,0.323,0.496,0.24
0.8,1000,3,0.4,0.9,0.9,0.65,0.323,0.496,0.24
0.8,1000,3,0.4,0.9,0.9,0.65,0.323,0.496,0.24
0.8,1000,3,0.4,0.9,0.9,0.65,0.323,0.496,0.24
0.8,1000,3,0.4,0.9,0.9,0.65,0.323,0.496,0.24
0.8,1000,3,0.4,0.9,0.9,0.65,0.323,0.496,0.24
0.8,1000,3,0.4,0.9,0.9,0.65,0.323,0.496,0.24
0.8,1000,3,0.4,0.9,0.9,0.65,0.323,0.496,0.24
0.8,1000,5,0.1,0.5,0.7,0.65,0.332,0.468,0.257
0.8,1000,5,0.1,0.5,0.7,0.65,0.332,0.468,0.257
0.8,500,5,0.2,0.8,0.5,0.65,0.333,0.468,0.259
0.8,1000,5,0.1,0.6,0.8,0.65,0.337,0.458,0.267
0.8,1000,5,0.1,0.6,0.8,0.65,0.337,0.458,0.267
0.9,500,6,0.1,0.9,0.6,0.65,0.336,0.458,0.266
0.9,500,6,0.1,0.9,0.6,0.65,0.336,0.458,0.266
0.9,500,6,0.1,0.9,0.6,0.65,0.336,0.458,0.266
0.9,500,6,0.1,0.9,0.6,0.65,0.336,0.458,0.266
0.8,500,6,0.1,0.8,0.9,0.65,0.34,0.447,0.275
0.8,500,6,0.1,0.8,0.9,0.65,0.34,0.447,0.275
0.8,1000,5,0.1,0.6,0.5,0.649,0.33,0.472,0.254
0.8,1000,5,0.1,0.6,0.5,0.649,0.33,0.472,0.254
0.8,500,5,0.2,0.5,0.6,0.649,0.329,0.472,0.252
0.9,1000,5,0.1,0.7,0.5,0.649,0.33,0.468,0.255
0.9,1000,5,0.1,0.7,0.5,0.649,0.33,0.468,0.255
0.9,1000,5,0.1,0.7,0.5,0.649,0.33,0.468,0.255
0.9,1000,5,0.1,0.7,0.5,0.649,0.33,0.468,0.255
0.8,1000,5,0.1,0.5,0.8,0.649,0.332,0.465,0.258
0.8,1000,5,0.1,0.5,0.8,0.649,0.332,0.465,0.258
0.9,500,6,0.1,0.6,0.8,0.649,0.331,0.465,0.257
0.9,500,6,0.1,0.6,0.8,0.649,0.331,0.465,0.257
0.9,500,6,0.1,0.8,0.5,0.649,0.333,0.461,0.261
0.8,500,6,0.1,0.6,0.7,0.649,0.334,0.461,0.261
0.9,500,6,0.1,0.8,0.5,0.649,0.333,0.461,0.261
0.9,500,6,0.1,0.7,0.8,0.649,0.334,0.458,0.263
0.9,500,6,0.1,0.7,0.8,0.649,0.334,0.458,0.263
0.8,500,5,0.2,0.7,0.9,0.649,0.336,0.454,0.266
0.8,500,5,0.2,0.7,0.9,0.649,0.336,0.454,0.266
0.8,1000,5,0.1,0.8,0.7,0.649,0.338,0.447,0.271
0.8,1000,5,0.1,0.8,0.7,0.649,0.338,0.447,0.271
0.8,1000,3,0.4,0.5,0.7,0.648,0.316,0.511,0.229
0.8,1000,3,0.4,0.5,0.7,0.648,0.316,0.511,0.229
0.8,1000,3,0.4,0.7,0.8,0.648,0.318,0.5,0.234
0.8,1000,3,0.4,0.7,0.8,0.648,0.318,0.5,0.234
0.9,500,6,0.1,0.6,0.7,0.648,0.332,0.458,0.26
0.9,500,6,0.1,0.6,0.7,0.648,0.332,0.458,0.26
0.9,1000,5,0.1,0.8,0.6,0.648,0.334,0.454,0.264
0.9,1000,5,0.1,0.8,0.6,0.648,0.334,0.454,0.264
0.9,500,5,0.2,0.7,0.8,0.648,0.334,0.454,0.264
0.9,1000,5,0.1,0.8,0.6,0.648,0.334,0.454,0.264
0.9,1000,5,0.1,0.8,0.6,0.648,0.334,0.454,0.264
0.9,500,5,0.2,0.7,0.8,0.648,0.334,0.454,0.264
0.9,1000,5,0.1,0.9,0.6,0.648,0.335,0.451,0.266
0.9,1000,5,0.1,0.9,0.6,0.648,0.335,0.451,0.266
0.9,1000,5,0.1,0.9,0.6,0.648,0.335,0.451,0.266
0.9,1000,5,0.1,0.9,0.6,0.648,0.335,0.451,0.266
0.9,1000,5,0.1,0.9,0.6,0.648,0.335,0.451,0.266
0.9,1000,5,0.1,0.9,0.6,0.648,0.335,0.451,0.266
0.9,1000,5,0.1,0.9,0.6,0.648,0.335,0.451,0.266
0.9,1000,5,0.1,0.9,0.6,0.648,0.335,0.451,0.266
0.8,500,5,0.2,0.8,0.6,0.648,0.335,0.451,0.267
0.9,1000,5,0.1,0.8,0.9,0.648,0.336,0.447,0.269
0.9,1000,5,0.1,0.8,0.9,0.648,0.336,0.447,0.269
0.9,1000,5,0.1,0.8,0.9,0.648,0.336,0.447,0.269
0.9,1000,5,0.1,0.8,0.9,0.648,0.336,0.447,0.269
0.9,1000,5,0.1,0.8,0.9,0.648,0.336,0.447,0.269
0.9,1000,5,0.1,0.8,0.9,0.648,0.336,0.447,0.269
0.9,1000,5,0.1,0.8,0.9,0.648,0.336,0.447,0.269
0.9,1000,5,0.1,0.8,0.9,0.648,0.336,0.447,0.269
0.9,500,6,0.1,0.9,0.9,0.648,0.337,0.447,0.271
0.9,500,6,0.1,0.9,0.9,0.648,0.337,0.447,0.271
0.9,500,6,0.1,0.9,0.9,0.648,0.337,0.447,0.271
0.9,500,6,0.1,0.9,0.9,0.648,0.337,0.447,0.271
0.9,500,6,0.1,0.9,0.9,0.648,0.337,0.447,0.271
0.9,500,6,0.1,0.9,0.9,0.648,0.337,0.447,0.271
0.9,500,6,0.1,0.9,0.9,0.648,0.337,0.447,0.271
0.9,500,6,0.1,0.9,0.9,0.648,0.337,0.447,0.271
0.8,500,5,0.2,0.8,0.8,0.648,0.338,0.444,0.273
0.8,500,6,0.1,0.5,0.6,0.647,0.328,0.465,0.253
0.9,500,6,0.1,0.7,0.6,0.647,0.329,0.461,0.256
0.9,500,6,0.1,0.6,0.9,0.647,0.33,0.461,0.257
0.9,500,6,0.1,0.6,0.9,0.647,0.33,0.461,0.257
0.9,500,6,0.1,0.7,0.6,0.647,0.329,0.461,0.256
0.9,500,6,0.1,0.6,0.9,0.647,0.33,0.461,0.257
0.9,500,6,0.1,0.6,0.9,0.647,0.33,0.461,0.257
0.9,1000,5,0.1,0.8,0.5,0.647,0.331,0.458,0.259
0.9,1000,5,0.1,0.8,0.5,0.647,0.331,0.458,0.259
0.9,1000,5,0.1,0.8,0.5,0.647,0.331,0.458,0.259
0.9,1000,5,0.1,0.8,0.5,0.647,0.331,0.458,0.259
0.8,1000,5,0.1,0.7,0.5,0.647,0.332,0.454,0.261
0.8,1000,5,0.1,0.7,0.5,0.647,0.332,0.454,0.261
0.8,1000,5,0.1,0.7,0.6,0.647,0.332,0.454,0.261
0.8,1000,5,0.1,0.7,0.6,0.647,0.332,0.454,0.261
0.9,500,5,0.2,0.6,0.8,0.647,0.332,0.454,0.262
0.9,500,5,0.2,0.6,0.8,0.647,0.332,0.454,0.262
0.9,1000,5,0.1,0.7,0.7,0.647,0.334,0.451,0.265
0.9,1000,5,0.1,0.7,0.7,0.647,0.334,0.451,0.265
0.9,1000,5,0.1,0.7,0.7,0.647,0.334,0.451,0.265
0.9,1000,5,0.1,0.7,0.7,0.647,0.334,0.451,0.265
0.8,500,6,0.1,0.7,0.8,0.647,0.333,0.451,0.264
0.9,500,6,0.1,0.7,0.5,0.646,0.326,0.468,0.25
0.9,500,6,0.1,0.7,0.5,0.646,0.326,0.468,0.25
0.9,500,5,0.2,0.7,0.5,0.646,0.327,0.461,0.253
0.9,500,5,0.2,0.7,0.5,0.646,0.327,0.461,0.253
0.9,1000,5,0.1,0.6,0.6,0.646,0.329,0.458,0.256
0.9,1000,5,0.1,0.6,0.6,0.646,0.329,0.458,0.256
0.9,1000,5,0.1,0.6,0.6,0.646,0.329,0.458,0.256
0.9,1000,5,0.1,0.6,0.6,0.646,0.329,0.458,0.256
0.8,500,5,0.2,0.7,0.6,0.646,0.329,0.458,0.256
0.8,500,5,0.2,0.7,0.8,0.646,0.331,0.454,0.26
0.9,500,5,0.2,0.7,0.9,0.646,0.332,0.451,0.263
0.9,500,5,0.2,0.7,0.9,0.646,0.332,0.451,0.263
0.9,500,5,0.2,0.7,0.9,0.646,0.332,0.451,0.263
0.9,500,5,0.2,0.7,0.9,0.646,0.332,0.451,0.263
0.9,500,5,0.2,0.6,0.7,0.645,0.326,0.461,0.252
0.9,500,5,0.2,0.6,0.7,0.645,0.326,0.461,0.252
0.8,500,6,0.1,0.5,0.5,0.645,0.327,0.458,0.254
0.9,500,5,0.2,0.8,0.9,0.645,0.332,0.444,0.265
0.9,500,5,0.2,0.8,0.9,0.645,0.332,0.444,0.265
0.9,500,5,0.2,0.8,0.9,0.645,0.332,0.444,0.265
